timestamp,pid,name,vmswap_kib
2026-08-30T00:58:44Z,3865800,torch_shm_manag,0
2026-08-30T00:58:44Z,3865854,torch_shm_manag,0
2026-08-30T00:58:44Z,3865938,torch_shm_manag,0
2026-08-30T00:58:45Z,3862689,vllm,0
2026-08-30T00:58:45Z,3863565,python3,0
2026-08-30T00:58:45Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:45Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:45Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:45Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:45Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:45Z,3864560,python3,0
2026-08-30T00:58:45Z,3865797,torch_shm_manag,0
2026-08-30T00:58:45Z,3865800,torch_shm_manag,0
2026-08-30T00:58:45Z,3865854,torch_shm_manag,0
2026-08-30T00:58:45Z,3865938,torch_shm_manag,0
2026-08-30T00:58:46Z,3862689,vllm,0
2026-08-30T00:58:46Z,3863565,python3,0
2026-08-30T00:58:46Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:46Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:46Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:46Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:46Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:46Z,3864560,python3,0
2026-08-30T00:58:46Z,3865797,torch_shm_manag,0
2026-08-30T00:58:46Z,3865800,torch_shm_manag,0
2026-08-30T00:58:46Z,3865854,torch_shm_manag,0
2026-08-30T00:58:46Z,3865938,torch_shm_manag,0
2026-08-30T00:58:47Z,3862689,vllm,0
2026-08-30T00:58:47Z,3863565,python3,0
2026-08-30T00:58:47Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:47Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:47Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:47Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:47Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:47Z,3864560,python3,0
2026-08-30T00:58:47Z,3865797,torch_shm_manag,0
2026-08-30T00:58:47Z,3865800,torch_shm_manag,0
2026-08-30T00:58:47Z,3865854,torch_shm_manag,0
2026-08-30T00:58:47Z,3865938,torch_shm_manag,0
2026-08-30T00:58:49Z,3862689,vllm,0
2026-08-30T00:58:49Z,3863565,python3,0
2026-08-30T00:58:49Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:49Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:49Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:49Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:49Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:49Z,3864560,python3,0
2026-08-30T00:58:49Z,3865797,torch_shm_manag,0
2026-08-30T00:58:49Z,3865800,torch_shm_manag,0
2026-08-30T00:58:49Z,3865854,torch_shm_manag,0
2026-08-30T00:58:49Z,3865938,torch_shm_manag,0
2026-08-30T00:58:50Z,3862689,vllm,0
2026-08-30T00:58:50Z,3863565,python3,0
2026-08-30T00:58:50Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:50Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:50Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:50Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:50Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:50Z,3864560,python3,0
2026-08-30T00:58:50Z,3865797,torch_shm_manag,0
2026-08-30T00:58:50Z,3865800,torch_shm_manag,0
2026-08-30T00:58:50Z,3865854,torch_shm_manag,0
2026-08-30T00:58:50Z,3865938,torch_shm_manag,0
2026-08-30T00:58:51Z,3862689,vllm,0
2026-08-30T00:58:51Z,3863565,python3,0
2026-08-30T00:58:51Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:51Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:51Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:51Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:51Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:51Z,3864560,python3,0
2026-08-30T00:58:51Z,3865797,torch_shm_manag,0
2026-08-30T00:58:51Z,3865800,torch_shm_manag,0
2026-08-30T00:58:51Z,3865854,torch_shm_manag,0
2026-08-30T00:58:51Z,3865938,torch_shm_manag,0
2026-08-30T00:58:52Z,3862689,vllm,0
2026-08-30T00:58:52Z,3863565,python3,0
2026-08-30T00:58:52Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:52Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:52Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:52Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:52Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:52Z,3864560,python3,0
2026-08-30T00:58:52Z,3865797,torch_shm_manag,0
2026-08-30T00:58:52Z,3865800,torch_shm_manag,0
2026-08-30T00:58:52Z,3865854,torch_shm_manag,0
2026-08-30T00:58:52Z,3865938,torch_shm_manag,0
2026-08-30T00:58:54Z,3862689,vllm,0
2026-08-30T00:58:54Z,3863565,python3,0
2026-08-30T00:58:54Z,3863566,VLLM::EngineCor,0
2026-08-30T00:58:54Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:58:54Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:58:54Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:58:54Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:58:54Z,3864560,python3,0
2026-08-30T00:58:54Z,3865797,torch_shm_manag,0
2026-08-30T00:58:54Z,3865800,torch_shm_manag,0
2026-08-30T00:58:54Z,3865854,torch_shm_manag,0
2026-08-30T00:58:54Z,3865938,torch_shm_manag,0
2026-08-30T00:58:55Z,3862689,vllm,0
2026-08-30T00:58:55Z,3863565,python3,0
