timestamp,index,memory_used_mib,memory_free_mib,utilization_gpu_pct,power_w,sm_clock_mhz
2026/08/30 01:00:27.784, 3, 22733, 1394, 100, 176.68, 1650
2026/08/30 01:00:28.981, 0, 22757, 1370, 86, 160.46, 1650
2026/08/30 01:00:28.996, 1, 22733, 1394, 69, 167.42, 1650
2026/08/30 01:00:29.011, 2, 22733, 1394, 66, 166.04, 1650
2026/08/30 01:00:29.023, 3, 22733, 1394, 100, 173.96, 1650
2026/08/30 01:00:30.230, 0, 22757, 1370, 100, 162.06, 1650
2026/08/30 01:00:30.244, 1, 22733, 1394, 100, 168.95, 1650
2026/08/30 01:00:30.257, 2, 22733, 1394, 100, 167.93, 1650
2026/08/30 01:00:30.272, 3, 22733, 1394, 100, 175.76, 1650
2026/08/30 01:00:31.465, 0, 22757, 1370, 100, 161.97, 1650
2026/08/30 01:00:31.479, 1, 22733, 1394, 100, 168.54, 1650
2026/08/30 01:00:31.492, 2, 22733, 1394, 100, 167.45, 1650
2026/08/30 01:00:31.505, 3, 22733, 1394, 100, 176.28, 1650
2026/08/30 01:00:32.703, 0, 22757, 1370, 100, 160.76, 1650
2026/08/30 01:00:32.713, 1, 22733, 1394, 81, 166.66, 1650
2026/08/30 01:00:32.727, 2, 22733, 1394, 78, 166.04, 1650
2026/08/30 01:00:32.742, 3, 22733, 1394, 100, 174.06, 1650
2026/08/30 01:00:33.944, 0, 22757, 1370, 100, 162.95, 1650
2026/08/30 01:00:33.959, 1, 22733, 1394, 100, 168.75, 1650
2026/08/30 01:00:33.970, 2, 22733, 1394, 100, 167.91, 1650
2026/08/30 01:00:33.983, 3, 22733, 1394, 100, 176.16, 1650
2026/08/30 01:00:35.170, 0, 22757, 1370, 100, 162.63, 1650
2026/08/30 01:00:35.186, 1, 22733, 1394, 100, 168.44, 1650
2026/08/30 01:00:35.199, 2, 22733, 1394, 100, 167.99, 1650
2026/08/30 01:00:35.213, 3, 22733, 1394, 100, 176.12, 1650
2026/08/30 01:00:36.408, 0, 22757, 1370, 99, 161.62, 1650
2026/08/30 01:00:36.420, 1, 22733, 1394, 83, 169.77, 1650
2026/08/30 01:00:36.435, 2, 22733, 1394, 100, 166.30, 1650
2026/08/30 01:00:36.449, 3, 22733, 1394, 100, 174.17, 1650
2026/08/30 01:00:37.654, 0, 22757, 1370, 100, 163.46, 1650
2026/08/30 01:00:37.668, 1, 22733, 1394, 100, 168.84, 1650
2026/08/30 01:00:37.680, 2, 22733, 1394, 100, 168.31, 1650
2026/08/30 01:00:37.694, 3, 22733, 1394, 100, 176.26, 1650
2026/08/30 01:00:38.888, 0, 22757, 1370, 100, 164.04, 1650
2026/08/30 01:00:38.908, 1, 22733, 1394, 100, 169.65, 1650
2026/08/30 01:00:38.927, 2, 22733, 1394, 100, 169.46, 1650
2026/08/30 01:00:38.949, 3, 22733, 1394, 100, 176.88, 1650
2026/08/30 01:00:40.176, 0, 22757, 1370, 100, 161.65, 1650
2026/08/30 01:00:40.191, 1, 22733, 1394, 100, 167.40, 1650
2026/08/30 01:00:40.205, 2, 22733, 1394, 100, 166.61, 1650
2026/08/30 01:00:40.218, 3, 22733, 1394, 100, 174.41, 1650
2026/08/30 01:00:41.457, 0, 22757, 1370, 58, 162.07, 1650
2026/08/30 01:00:41.472, 1, 22733, 1394, 65, 168.42, 1650
2026/08/30 01:00:41.485, 2, 22733, 1394, 68, 167.50, 1650
2026/08/30 01:00:41.499, 3, 22733, 1394, 58, 175.18, 1650
2026/08/30 01:00:42.690, 0, 22757, 1370, 100, 164.13, 1650
2026/08/30 01:00:42.704, 1, 22733, 1394, 100, 170.51, 1650
2026/08/30 01:00:42.717, 2, 22733, 1394, 100, 169.39, 1650
2026/08/30 01:00:42.729, 3, 22733, 1394, 100, 177.33, 1650
2026/08/30 01:00:43.949, 0, 22757, 1370, 21, 153.25, 1650
2026/08/30 01:00:43.962, 1, 22733, 1394, 72, 159.70, 1650
2026/08/30 01:00:43.976, 2, 22733, 1394, 71, 157.81, 1650
2026/08/30 01:00:43.989, 3, 22733, 1394, 48, 165.27, 1650
2026/08/30 01:00:45.192, 0, 22757, 1370, 100, 164.34, 1650
2026/08/30 01:00:45.207, 1, 22733, 1394, 100, 169.91, 1650
2026/08/30 01:00:45.221, 2, 22733, 1394, 100, 168.95, 1650
2026/08/30 01:00:45.232, 3, 22733, 1394, 100, 176.85, 1650
2026/08/30 01:00:46.437, 0, 22757, 1370, 100, 162.72, 1650
2026/08/30 01:00:46.452, 1, 22733, 1394, 100, 169.25, 1650
2026/08/30 01:00:46.467, 2, 22733, 1394, 100, 168.80, 1650
2026/08/30 01:00:46.478, 3, 22733, 1394, 100, 175.35, 1650
2026/08/30 01:00:47.685, 0, 22757, 1370, 67, 162.53, 1650
2026/08/30 01:00:47.701, 1, 22733, 1394, 62, 168.77, 1650
2026/08/30 01:00:47.718, 2, 22733, 1394, 61, 167.23, 1650
2026/08/30 01:00:47.735, 3, 22733, 1394, 100, 175.51, 1650
2026/08/30 01:00:48.947, 0, 22757, 1370, 100, 165.01, 1650
2026/08/30 01:00:48.961, 1, 22733, 1394, 100, 170.04, 1650
2026/08/30 01:00:48.977, 2, 22733, 1394, 100, 169.58, 1650
2026/08/30 01:00:48.994, 3, 22733, 1394, 100, 177.36, 1650
2026/08/30 01:00:50.206, 0, 22757, 1370, 100, 162.98, 1650
2026/08/30 01:00:50.218, 1, 22733, 1394, 100, 168.02, 1650
2026/08/30 01:00:50.230, 2, 22733, 1394, 100, 169.36, 1650
2026/08/30 01:00:50.244, 3, 22733, 1394, 100, 176.94, 1650
2026/08/30 01:00:51.452, 0, 22757, 1370, 100, 163.05, 1650
2026/08/30 01:00:51.467, 1, 22733, 1394, 100, 168.88, 1650
2026/08/30 01:00:51.478, 2, 22733, 1394, 100, 168.59, 1650
2026/08/30 01:00:51.491, 3, 22733, 1394, 71, 176.12, 1650
2026/08/30 01:00:52.700, 0, 22757, 1370, 100, 165.28, 1650
2026/08/30 01:00:52.718, 1, 22733, 1394, 100, 170.27, 1650
2026/08/30 01:00:52.735, 2, 22733, 1394, 100, 170.03, 1650
2026/08/30 01:00:52.751, 3, 22733, 1394, 100, 177.80, 1650
2026/08/30 01:00:53.957, 0, 22757, 1370, 100, 165.41, 1650
2026/08/30 01:00:53.971, 1, 22733, 1394, 100, 170.39, 1650
2026/08/30 01:00:53.986, 2, 22733, 1394, 100, 170.46, 1650
2026/08/30 01:00:54.000, 3, 22733, 1394, 100, 177.99, 1650
2026/08/30 01:00:55.201, 0, 22757, 1370, 91, 163.21, 1650
2026/08/30 01:00:55.214, 1, 22733, 1394, 75, 168.69, 1650
2026/08/30 01:00:55.228, 2, 22733, 1394, 72, 168.50, 1650
2026/08/30 01:00:55.241, 3, 22733, 1394, 100, 175.81, 1650
2026/08/30 01:00:56.453, 0, 22757, 1370, 100, 165.12, 1650
2026/08/30 01:00:56.469, 1, 22733, 1394, 100, 169.93, 1650
2026/08/30 01:00:56.486, 2, 22733, 1394, 100, 169.68, 1650
2026/08/30 01:00:56.500, 3, 22733, 1394, 100, 177.02, 1650
2026/08/30 01:00:57.702, 0, 22757, 1370, 100, 164.87, 1650
2026/08/30 01:00:57.719, 1, 22733, 1394, 100, 170.00, 1650
2026/08/30 01:00:57.737, 2, 22733, 1394, 100, 170.00, 1650
2026/08/30 01:00:57.754, 3, 22733, 1394, 100, 177.33, 1650
2026/08/30 01:00:58.956, 0, 22757, 1370, 100, 162.96, 1650
2026/08/30 01:00:58.970, 1, 22733, 1394, 100, 168.25, 1650
2026/08/30 01:00:58.981, 2, 22733, 1394, 100, 167.81, 1650
2026/08/30 01:00:58.995, 3, 22733, 1394, 100, 175.56, 1650
2026/08/30 01:01:00.205, 0, 22757, 1370, 100, 166.00, 1650
2026/08/30 01:01:00.222, 1, 22733, 1394, 100, 170.74, 1650
2026/08/30 01:01:00.240, 2, 22733, 1394, 100, 170.93, 1650
2026/08/30 01:01:00.254, 3, 22733, 1394, 100, 178.78, 1650
2026/08/30 01:01:01.445, 0, 22757, 1370, 100, 165.97, 1650
2026/08/30 01:01:01.460, 1, 22733, 1394, 100, 170.88, 1650
2026/08/30 01:01:01.477, 2, 22733, 1394, 100, 170.95, 1650
2026/08/30 01:01:01.494, 3, 22733, 1394, 100, 178.43, 1650
2026/08/30 01:01:02.692, 0, 22757, 1370, 66, 165.80, 1650
2026/08/30 01:01:02.708, 1, 22733, 1394, 60, 168.39, 1650
2026/08/30 01:01:02.721, 2, 22733, 1394, 60, 168.39, 1650
2026/08/30 01:01:02.735, 3, 22733, 1394, 100, 175.58, 1650
2026/08/30 01:01:03.941, 0, 22757, 1370, 100, 166.46, 1650
2026/08/30 01:01:03.958, 1, 22733, 1394, 100, 170.69, 1650
2026/08/30 01:01:03.972, 2, 22733, 1394, 100, 170.85, 1650
2026/08/30 01:01:03.989, 3, 22733, 1394, 100, 178.50, 1650
2026/08/30 01:01:05.192, 0, 22757, 1370, 100, 164.09, 1650
2026/08/30 01:01:05.210, 1, 22733, 1394, 100, 168.46, 1650
2026/08/30 01:01:05.227, 2, 22733, 1394, 100, 170.07, 1650
2026/08/30 01:01:05.241, 3, 22733, 1394, 100, 178.14, 1650
2026/08/30 01:01:06.430, 0, 22757, 1370, 67, 166.05, 1650
2026/08/30 01:01:06.448, 1, 22733, 1394, 74, 169.02, 1650
2026/08/30 01:01:06.461, 2, 22733, 1394, 70, 169.11, 1650
2026/08/30 01:01:06.478, 3, 22733, 1394, 57, 176.32, 1650
2026/08/30 01:01:07.696, 0, 22757, 1370, 100, 167.59, 1650
2026/08/30 01:01:07.713, 1, 22733, 1394, 100, 171.34, 1650
2026/08/30 01:01:07.730, 2, 22733, 1394, 100, 171.54, 1650
2026/08/30 01:01:07.744, 3, 22733, 1394, 100, 179.08, 1650
2026/08/30 01:01:08.938, 0, 22757, 1370, 100, 166.47, 1650
2026/08/30 01:01:08.952, 1, 22733, 1394, 100, 169.49, 1650
2026/08/30 01:01:08.967, 2, 22733, 1394, 100, 169.69, 1650
2026/08/30 01:01:08.983, 3, 22733, 1394, 100, 178.56, 1650
2026/08/30 01:01:10.214, 0, 22757, 1370, 64, 165.09, 1650
2026/08/30 01:01:10.228, 1, 22733, 1394, 64, 168.60, 1650
2026/08/30 01:01:10.240, 2, 22733, 1394, 95, 169.12, 1650
2026/08/30 01:01:10.256, 3, 22733, 1394, 62, 176.75, 1650
2026/08/30 01:01:11.464, 0, 22757, 1370, 100, 166.62, 1650
2026/08/30 01:01:11.481, 1, 22733, 1394, 100, 170.77, 1650
2026/08/30 01:01:11.498, 2, 22733, 1394, 100, 171.43, 1650
2026/08/30 01:01:11.516, 3, 22733, 1394, 100, 178.66, 1650
2026/08/30 01:01:12.706, 0, 22757, 1370, 100, 164.60, 1650
2026/08/30 01:01:12.730, 1, 22733, 1394, 100, 169.44, 1650
2026/08/30 01:01:12.746, 2, 22733, 1394, 100, 169.76, 1650
2026/08/30 01:01:12.773, 3, 22733, 1394, 100, 178.13, 1650
2026/08/30 01:01:14.001, 0, 22757, 1370, 62, 164.74, 1650
2026/08/30 01:01:14.016, 1, 22733, 1394, 74, 168.54, 1650
2026/08/30 01:01:14.032, 2, 22733, 1394, 83, 168.90, 1650
2026/08/30 01:01:14.042, 3, 22733, 1394, 60, 176.43, 1650
2026/08/30 01:01:15.307, 0, 22757, 1370, 100, 167.26, 1650
2026/08/30 01:01:15.325, 1, 22733, 1394, 100, 170.43, 1650
2026/08/30 01:01:15.341, 2, 22733, 1394, 100, 170.85, 1650
2026/08/30 01:01:15.358, 3, 22733, 1394, 100, 178.85, 1650
2026/08/30 01:01:16.552, 0, 22757, 1370, 100, 165.43, 1650
2026/08/30 01:01:16.568, 1, 22733, 1394, 100, 168.44, 1650
2026/08/30 01:01:16.582, 2, 22733, 1394, 100, 169.22, 1650
2026/08/30 01:01:16.597, 3, 22733, 1394, 100, 178.74, 1650
2026/08/30 01:01:17.793, 0, 22757, 1370, 91, 166.42, 1650
2026/08/30 01:01:17.808, 1, 22733, 1394, 100, 170.61, 1650
2026/08/30 01:01:17.818, 2, 22733, 1394, 100, 169.74, 1650
2026/08/30 01:01:17.832, 3, 22733, 1394, 60, 176.91, 1650
2026/08/30 01:01:19.041, 0, 22757, 1370, 100, 166.31, 1650
2026/08/30 01:01:19.057, 1, 22733, 1394, 100, 170.99, 1650
2026/08/30 01:01:19.072, 2, 22733, 1394, 100, 172.09, 1650
2026/08/30 01:01:19.087, 3, 22733, 1394, 100, 179.11, 1650
2026/08/30 01:01:20.295, 0, 22757, 1370, 100, 164.71, 1650
2026/08/30 01:01:20.309, 1, 22733, 1394, 100, 168.36, 1650
2026/08/30 01:01:20.321, 2, 22733, 1394, 100, 169.99, 1650
2026/08/30 01:01:20.336, 3, 22733, 1394, 100, 176.15, 1650
2026/08/30 01:01:21.528, 0, 22757, 1370, 100, 166.60, 1650
2026/08/30 01:01:21.544, 1, 22733, 1394, 100, 170.60, 1650
2026/08/30 01:01:21.560, 2, 22733, 1394, 100, 171.31, 1650
2026/08/30 01:01:21.576, 3, 22733, 1394, 100, 178.12, 1650
2026/08/30 01:01:22.760, 0, 22757, 1370, 100, 166.91, 1650
2026/08/30 01:01:22.774, 1, 22733, 1394, 100, 170.29, 1650
2026/08/30 01:01:22.785, 2, 22733, 1394, 100, 171.57, 1650
2026/08/30 01:01:22.797, 3, 22733, 1394, 100, 178.92, 1650
2026/08/30 01:01:23.993, 0, 22757, 1370, 61, 164.75, 1650
2026/08/30 01:01:24.008, 1, 22733, 1394, 66, 169.10, 1650
2026/08/30 01:01:24.022, 2, 22733, 1394, 89, 169.06, 1650
2026/08/30 01:01:24.033, 3, 22733, 1394, 59, 177.25, 1650
2026/08/30 01:01:25.242, 0, 22757, 1370, 100, 167.08, 1650
2026/08/30 01:01:25.257, 1, 22733, 1394, 100, 171.72, 1650
2026/08/30 01:01:25.269, 2, 22733, 1394, 100, 172.63, 1650
2026/08/30 01:01:25.280, 3, 22733, 1394, 100, 180.35, 1650
2026/08/30 01:01:26.493, 0, 22757, 1370, 100, 163.83, 1650
2026/08/30 01:01:26.507, 1, 22733, 1394, 100, 169.28, 1650
2026/08/30 01:01:26.523, 2, 22733, 1394, 100, 170.56, 1650
2026/08/30 01:01:26.538, 3, 22733, 1394, 100, 177.76, 1650
2026/08/30 01:01:27.743, 0, 22757, 1370, 82, 166.12, 1650
2026/08/30 01:01:27.752, 1, 22733, 1394, 100, 171.59, 1650
2026/08/30 01:01:27.761, 2, 22733, 1394, 100, 172.92, 1650
2026/08/30 01:01:27.770, 3, 22733, 1394, 100, 179.57, 1650
2026/08/30 01:01:28.962, 0, 22757, 1370, 100, 167.35, 1650
2026/08/30 01:01:28.976, 1, 22733, 1394, 100, 170.81, 1650
2026/08/30 01:01:28.988, 2, 22733, 1394, 100, 171.91, 1650
2026/08/30 01:01:29.000, 3, 22733, 1394, 100, 179.59, 1650
2026/08/30 01:01:30.201, 0, 22757, 1370, 55, 164.64, 1650
2026/08/30 01:01:30.220, 1, 22733, 1394, 100, 167.85, 1650
2026/08/30 01:01:30.237, 2, 22733, 1394, 100, 169.34, 1650
2026/08/30 01:01:30.250, 3, 22733, 1394, 97, 176.72, 1650
2026/08/30 01:01:31.457, 0, 22757, 1370, 100, 166.55, 1650
2026/08/30 01:01:31.472, 1, 22733, 1394, 100, 170.47, 1650
2026/08/30 01:01:31.484, 2, 22733, 1394, 100, 172.04, 1650
2026/08/30 01:01:31.498, 3, 22733, 1394, 100, 178.96, 1650
2026/08/30 01:01:32.708, 0, 22757, 1370, 100, 165.51, 1650
2026/08/30 01:01:32.728, 1, 22733, 1394, 100, 170.67, 1650
2026/08/30 01:01:32.742, 2, 22733, 1394, 100, 172.07, 1650
2026/08/30 01:01:32.758, 3, 22733, 1394, 100, 177.87, 1650
2026/08/30 01:01:33.970, 0, 22757, 1370, 100, 165.09, 1650
2026/08/30 01:01:33.982, 1, 22733, 1394, 100, 168.21, 1650
2026/08/30 01:01:33.995, 2, 22733, 1394, 100, 169.99, 1650
2026/08/30 01:01:34.011, 3, 22733, 1394, 81, 175.85, 1650
2026/08/30 01:01:35.205, 0, 22757, 1370, 100, 166.62, 1650
2026/08/30 01:01:35.220, 1, 22733, 1394, 100, 170.27, 1650
2026/08/30 01:01:35.230, 2, 22733, 1394, 100, 172.58, 1650
2026/08/30 01:01:35.243, 3, 22733, 1394, 100, 180.19, 1650
2026/08/30 01:01:36.428, 0, 22757, 1370, 62, 165.15, 1650
2026/08/30 01:01:36.446, 1, 22733, 1394, 100, 169.78, 1650
2026/08/30 01:01:36.462, 2, 22733, 1394, 100, 171.69, 1650
2026/08/30 01:01:36.475, 3, 22733, 1394, 74, 178.72, 1650
2026/08/30 01:01:37.686, 0, 22757, 1370, 100, 166.97, 1650
2026/08/30 01:01:37.702, 1, 22733, 1394, 100, 172.16, 1650
2026/08/30 01:01:37.714, 2, 22733, 1394, 100, 173.77, 1650
2026/08/30 01:01:37.725, 3, 22733, 1394, 100, 181.21, 1650
2026/08/30 01:01:38.920, 0, 22757, 1370, 100, 161.34, 1650
2026/08/30 01:01:38.939, 1, 22733, 1394, 100, 167.02, 1650
2026/08/30 01:01:38.956, 2, 22733, 1394, 100, 168.57, 1650
2026/08/30 01:01:38.969, 3, 22733, 1394, 100, 178.53, 1650
2026/08/30 01:01:40.188, 0, 22757, 1370, 100, 167.17, 1650
2026/08/30 01:01:40.198, 1, 22733, 1394, 100, 172.20, 1650
2026/08/30 01:01:40.207, 2, 22733, 1394, 100, 174.29, 1650
2026/08/30 01:01:40.216, 3, 22733, 1394, 100, 181.20, 1650
2026/08/30 01:01:41.389, 0, 22757, 1370, 100, 166.70, 1650
2026/08/30 01:01:41.403, 1, 22733, 1394, 100, 170.20, 1650
2026/08/30 01:01:41.418, 2, 22733, 1394, 100, 173.43, 1650
2026/08/30 01:01:41.428, 3, 22733, 1394, 100, 181.25, 1650
2026/08/30 01:01:42.631, 0, 22757, 1370, 100, 158.91, 1650
2026/08/30 01:01:42.650, 1, 22733, 1394, 76, 162.41, 1650
2026/08/30 01:01:42.668, 2, 22733, 1394, 76, 164.29, 1650
2026/08/30 01:01:42.681, 3, 22733, 1394, 98, 170.18, 1650
2026/08/30 01:01:43.890, 0, 22757, 1370, 100, 167.62, 1650
2026/08/30 01:01:43.906, 1, 22733, 1394, 100, 170.88, 1650
2026/08/30 01:01:43.922, 2, 22733, 1394, 100, 173.34, 1650
2026/08/30 01:01:43.938, 3, 22733, 1394, 100, 179.83, 1650
2026/08/30 01:01:45.124, 0, 22757, 1370, 100, 165.76, 1650
2026/08/30 01:01:45.138, 1, 22733, 1394, 100, 169.27, 1650
2026/08/30 01:01:45.153, 2, 22733, 1394, 100, 171.65, 1650
2026/08/30 01:01:45.170, 3, 22733, 1394, 100, 178.30, 1650
2026/08/30 01:01:46.370, 0, 22757, 1370, 100, 168.02, 1650
2026/08/30 01:01:46.385, 1, 22733, 1394, 100, 171.16, 1650
2026/08/30 01:01:46.395, 2, 22733, 1394, 100, 173.84, 1650
2026/08/30 01:01:46.407, 3, 22733, 1394, 100, 180.69, 1650
2026/08/30 01:01:47.594, 0, 22757, 1370, 100, 166.24, 1650
2026/08/30 01:01:47.607, 1, 22733, 1394, 100, 169.96, 1650
2026/08/30 01:01:47.620, 2, 22733, 1394, 100, 174.08, 1650
2026/08/30 01:01:47.632, 3, 22733, 1394, 100, 181.12, 1650
2026/08/30 01:01:48.827, 0, 22757, 1370, 100, 166.33, 1650
2026/08/30 01:01:48.842, 1, 22733, 1394, 77, 169.85, 1650
2026/08/30 01:01:48.859, 2, 22733, 1394, 76, 172.04, 1650
2026/08/30 01:01:48.876, 3, 22733, 1394, 89, 178.58, 1650
2026/08/30 01:01:50.081, 0, 22757, 1370, 100, 167.19, 1650
2026/08/30 01:01:50.095, 1, 22733, 1394, 100, 171.42, 1650
2026/08/30 01:01:50.105, 2, 22733, 1394, 100, 174.09, 1650
2026/08/30 01:01:50.120, 3, 22733, 1394, 100, 180.37, 1650
2026/08/30 01:01:51.307, 0, 22757, 1370, 100, 165.37, 1650
2026/08/30 01:01:51.322, 1, 22733, 1394, 100, 170.36, 1650
2026/08/30 01:01:51.337, 2, 22733, 1394, 100, 172.76, 1650
2026/08/30 01:01:51.351, 3, 22733, 1394, 100, 178.48, 1650
2026/08/30 01:01:52.548, 0, 22757, 1370, 100, 167.57, 1650
2026/08/30 01:01:52.562, 1, 22733, 1394, 100, 172.31, 1650
2026/08/30 01:01:52.573, 2, 22733, 1394, 100, 175.24, 1650
2026/08/30 01:01:52.586, 3, 22733, 1394, 100, 181.91, 1650
2026/08/30 01:01:53.772, 0, 22757, 1370, 100, 165.60, 1650
2026/08/30 01:01:53.789, 1, 22733, 1394, 100, 172.39, 1650
2026/08/30 01:01:53.804, 2, 22733, 1394, 100, 174.33, 1650
2026/08/30 01:01:53.818, 3, 22733, 1394, 100, 180.40, 1650
2026/08/30 01:01:55.026, 0, 22757, 1370, 100, 166.23, 1650
2026/08/30 01:01:55.035, 1, 22733, 1394, 86, 171.26, 1650
2026/08/30 01:01:55.046, 2, 22733, 1394, 89, 173.73, 1650
2026/08/30 01:01:55.057, 3, 22733, 1394, 100, 180.83, 1650
2026/08/30 01:01:56.259, 0, 22757, 1370, 78, 162.38, 1650
2026/08/30 01:01:56.269, 1, 22733, 1394, 74, 165.91, 1650
2026/08/30 01:01:56.279, 2, 22733, 1394, 75, 169.01, 1650
2026/08/30 01:01:56.291, 3, 22733, 1394, 71, 174.44, 1650
